,TIME,SRC,PACKET_SIZE,CUMULATIVE_PACKET_SIZE,PAGE_NUMBER,TOTAL_PACKET_SIZE
0,0.0,74.125.24.0-255,153,153,57,309262
1,2.4e-05,172.31.46.0-255,66,219,57,309262
2,3.1e-05,74.125.24.0-255,1484,1703,57,309262
3,3.6e-05,172.31.46.0-255,66,1769,57,309262
4,4.2e-05,74.125.24.0-255,2902,4671,57,309262
5,5.5e-05,172.31.46.0-255,66,4737,57,309262
6,6.3e-05,74.125.24.0-255,7156,11893,57,309262
7,6.6e-05,172.31.46.0-255,66,11959,57,309262
8,7e-05,74.125.24.0-255,1939,13898,57,309262
9,7.3e-05,172.31.46.0-255,66,13964,57,309262
10,0.000244,74.125.24.0-255,1484,15448,57,309262
11,0.000249,172.31.46.0-255,66,15514,57,309262
12,0.000255,74.125.24.0-255,2902,18416,57,309262
13,0.000258,172.31.46.0-255,66,18482,57,309262
14,0.000263,74.125.24.0-255,2902,21384,57,309262
15,0.00027,172.31.46.0-255,66,21450,57,309262
16,0.000281,74.125.24.0-255,2902,24352,57,309262
17,0.000284,172.31.46.0-255,66,24418,57,309262
18,0.000315,172.31.46.0-255,66,24484,57,309262
19,0.00034,74.125.24.0-255,5379,29863,57,309262
20,0.000343,172.31.46.0-255,66,29929,57,309262
21,0.000355,172.31.46.0-255,66,29995,57,309262
22,0.000358,74.125.24.0-255,1484,31479,57,309262
23,0.00036,172.31.46.0-255,66,31545,57,309262
24,0.000365,74.125.24.0-255,2902,34447,57,309262
25,0.000368,172.31.46.0-255,66,34513,57,309262
26,0.000374,74.125.24.0-255,4320,38833,57,309262
27,0.000376,172.31.46.0-255,66,38899,57,309262
28,0.000408,74.125.24.0-255,1484,40383,57,309262
29,0.000411,172.31.46.0-255,66,40449,57,309262
30,0.000418,74.125.24.0-255,6797,47246,57,309262
31,0.000421,172.31.46.0-255,66,47312,57,309262
32,0.000449,74.125.24.0-255,398,47710,57,309262
33,0.000514,74.125.24.0-255,376,48086,57,309262
34,0.000675,74.125.24.0-255,1484,49570,57,309262
35,0.000679,172.31.46.0-255,66,49636,57,309262
36,0.000684,74.125.24.0-255,2902,52538,57,309262
37,0.000687,172.31.46.0-255,66,52604,57,309262
38,0.000723,74.125.24.0-255,5738,58342,57,309262
39,0.000726,172.31.46.0-255,66,58408,57,309262
40,0.000731,74.125.24.0-255,2902,61310,57,309262
41,0.000734,172.31.46.0-255,66,61376,57,309262
42,0.000773,74.125.24.0-255,2902,64278,57,309262
43,0.00078,74.125.24.0-255,6797,71075,57,309262
44,0.00079,172.31.46.0-255,66,71141,57,309262
45,0.000798,172.31.46.0-255,66,71207,57,309262
46,0.0008,172.31.46.0-255,66,71273,57,309262
47,0.001703,74.125.24.0-255,1484,72757,57,309262
48,0.001714,74.125.24.0-255,2902,75659,57,309262
49,0.001719,172.31.46.0-255,66,75725,57,309262
50,0.001726,74.125.24.0-255,5738,81463,57,309262
51,0.001728,172.31.46.0-255,66,81529,57,309262
52,0.001738,74.125.24.0-255,2902,84431,57,309262
53,0.001741,172.31.46.0-255,66,84497,57,309262
54,0.00178,172.31.46.0-255,66,84563,57,309262
55,0.001787,74.125.24.0-255,7156,91719,57,309262
56,0.001789,172.31.46.0-255,66,91785,57,309262
57,0.00181,74.125.24.0-255,3602,95387,57,309262
58,0.001812,172.31.46.0-255,66,95453,57,309262
59,0.002009,74.125.24.0-255,1484,96937,57,309262
60,0.002017,74.125.24.0-255,2902,99839,57,309262
61,0.002021,172.31.46.0-255,66,99905,57,309262
62,0.002052,74.125.24.0-255,4320,104225,57,309262
63,0.002055,172.31.46.0-255,66,104291,57,309262
64,0.002059,74.125.24.0-255,2902,107193,57,309262
65,0.002061,172.31.46.0-255,66,107259,57,309262
66,0.002097,74.125.24.0-255,5738,112997,57,309262
67,0.0021,172.31.46.0-255,66,113063,57,309262
68,0.002115,172.31.46.0-255,66,113129,57,309262
69,0.002143,74.125.24.0-255,1484,114613,57,309262
70,0.002188,172.31.46.0-255,66,114679,57,309262
71,0.002214,74.125.24.0-255,3602,118281,57,309262
72,0.002216,172.31.46.0-255,66,118347,57,309262
73,0.002233,172.31.46.0-255,66,118413,57,309262
74,0.002236,74.125.24.0-255,766,119179,57,309262
75,0.002266,74.125.24.0-255,1484,120663,57,309262
76,0.002268,172.31.46.0-255,66,120729,57,309262
77,0.002273,74.125.24.0-255,2902,123631,57,309262
78,0.002275,172.31.46.0-255,66,123697,57,309262
79,0.002278,74.125.24.0-255,1484,125181,57,309262
80,0.004538,74.125.24.0-255,4320,129501,57,309262
81,0.004545,172.31.46.0-255,66,129567,57,309262
82,0.006847,74.125.24.0-255,5738,135305,57,309262
83,0.006853,172.31.46.0-255,66,135371,57,309262
84,0.009121,74.125.24.0-255,5738,141109,57,309262
85,0.009126,172.31.46.0-255,66,141175,57,309262
86,0.01139,74.125.24.0-255,5738,146913,57,309262
87,0.011397,172.31.46.0-255,66,146979,57,309262
88,0.013646,74.125.24.0-255,5738,152717,57,309262
89,0.013654,172.31.46.0-255,66,152783,57,309262
90,0.015933,74.125.24.0-255,5738,158521,57,309262
91,0.01594,172.31.46.0-255,66,158587,57,309262
92,0.018204,74.125.24.0-255,5738,164325,57,309262
93,0.018211,172.31.46.0-255,66,164391,57,309262
94,0.020494,74.125.24.0-255,5738,170129,57,309262
95,0.020501,172.31.46.0-255,66,170195,57,309262
96,0.022806,74.125.24.0-255,4320,174515,57,309262
97,0.022813,172.31.46.0-255,66,174581,57,309262
98,0.02284,74.125.24.0-255,1484,176065,57,309262
99,0.025076,74.125.24.0-255,4320,180385,57,309262
100,0.025083,172.31.46.0-255,66,180451,57,309262
101,0.02733,74.125.24.0-255,5738,186189,57,309262
102,0.027338,172.31.46.0-255,66,186255,57,309262
103,0.029586,74.125.24.0-255,5738,191993,57,309262
104,0.029596,172.31.46.0-255,66,192059,57,309262
105,0.031882,74.125.24.0-255,5738,197797,57,309262
106,0.031889,172.31.46.0-255,66,197863,57,309262
107,0.034189,74.125.24.0-255,4320,202183,57,309262
108,0.034197,172.31.46.0-255,66,202249,57,309262
109,0.034222,74.125.24.0-255,1484,203733,57,309262
110,0.036513,74.125.24.0-255,4320,208053,57,309262
111,0.036521,172.31.46.0-255,66,208119,57,309262
112,0.038803,74.125.24.0-255,5738,213857,57,309262
113,0.038811,172.31.46.0-255,66,213923,57,309262
114,0.041084,74.125.24.0-255,5738,219661,57,309262
115,0.041092,172.31.46.0-255,66,219727,57,309262
116,0.043378,74.125.24.0-255,5738,225465,57,309262
117,0.043387,172.31.46.0-255,66,225531,57,309262
118,0.045651,74.125.24.0-255,5738,231269,57,309262
119,0.045659,172.31.46.0-255,66,231335,57,309262
120,0.047933,74.125.24.0-255,5738,237073,57,309262
121,0.04794,172.31.46.0-255,66,237139,57,309262
122,0.050219,74.125.24.0-255,5738,242877,57,309262
123,0.050228,172.31.46.0-255,66,242943,57,309262
124,0.052507,74.125.24.0-255,5738,248681,57,309262
125,0.052514,172.31.46.0-255,66,248747,57,309262
126,0.054788,74.125.24.0-255,5738,254485,57,309262
127,0.054796,172.31.46.0-255,66,254551,57,309262
128,0.057118,74.125.24.0-255,5738,260289,57,309262
129,0.057127,172.31.46.0-255,66,260355,57,309262
130,0.059408,74.125.24.0-255,5738,266093,57,309262
131,0.059418,172.31.46.0-255,66,266159,57,309262
132,0.061717,74.125.24.0-255,5738,271897,57,309262
133,0.061723,172.31.46.0-255,66,271963,57,309262
134,0.062652,172.31.46.0-255,167,272130,57,309262
135,0.062682,172.31.46.0-255,1113,273243,57,309262
136,0.06273,172.31.46.0-255,1514,274757,57,309262
137,0.062731,172.31.46.0-255,331,275088,57,309262
138,0.064016,74.125.24.0-255,5738,280826,57,309262
139,0.064023,172.31.46.0-255,66,280892,57,309262
140,0.064187,104.244.42.0-255,66,280958,57,309262
141,0.064194,104.244.42.0-255,66,281024,57,309262
142,0.064296,104.244.42.0-255,66,281090,57,309262
143,0.066329,74.125.24.0-255,5738,286828,57,309262
144,0.066335,172.31.46.0-255,66,286894,57,309262
145,0.068616,74.125.24.0-255,5738,292632,57,309262
146,0.068623,172.31.46.0-255,66,292698,57,309262
147,0.070885,74.125.24.0-255,5738,298436,57,309262
148,0.070894,172.31.46.0-255,66,298502,57,309262
149,0.073163,74.125.24.0-255,5738,304240,57,309262
150,0.073169,172.31.46.0-255,66,304306,57,309262
151,0.075426,74.125.24.0-255,4719,309025,57,309262
152,0.075432,172.31.46.0-255,66,309091,57,309262
153,0.078655,172.31.46.0-255,105,309196,57,309262
154,0.080907,74.125.24.0-255,66,309262,57,309262
155,0.0,74.125.24.0-255,300,300,57,343869
156,1.7e-05,172.31.46.0-255,66,366,57,343869
157,2.3e-05,74.125.24.0-255,1484,1850,57,343869
158,2.8e-05,172.31.46.0-255,66,1916,57,343869
159,3.4e-05,74.125.24.0-255,4320,6236,57,343869
160,3.8e-05,172.31.46.0-255,66,6302,57,343869
161,6.3e-05,74.125.24.0-255,4320,10622,57,343869
162,6.5e-05,172.31.46.0-255,66,10688,57,343869
163,8.9e-05,74.125.24.0-255,4730,15418,57,343869
164,9.2e-05,172.31.46.0-255,66,15484,57,343869
165,0.000102,172.31.46.0-255,66,15550,57,343869
166,0.000119,74.125.24.0-255,5738,21288,57,343869
167,0.000122,172.31.46.0-255,66,21354,57,343869
168,0.000153,74.125.24.0-255,1125,22479,57,343869
169,0.000156,172.31.46.0-255,66,22545,57,343869
170,0.000185,74.125.24.0-255,1484,24029,57,343869
171,0.000188,172.31.46.0-255,66,24095,57,343869
172,0.000192,74.125.24.0-255,1484,25579,57,343869
173,0.000194,172.31.46.0-255,66,25645,57,343869
174,0.000206,74.125.24.0-255,1484,27129,57,343869
175,0.000208,172.31.46.0-255,66,27195,57,343869
176,0.000215,74.125.24.0-255,5738,32933,57,343869
177,0.000217,172.31.46.0-255,66,32999,57,343869
178,0.000221,74.125.24.0-255,1484,34483,57,343869
179,0.000223,172.31.46.0-255,66,34549,57,343869
180,0.000263,172.31.46.0-255,66,34615,57,343869
181,0.000275,172.31.46.0-255,66,34681,57,343869
182,0.000278,74.125.24.0-255,357,35038,57,343869
183,0.00028,172.31.46.0-255,66,35104,57,343869
184,0.000385,74.125.24.0-255,134,35238,57,343869
185,0.000482,74.125.24.0-255,1484,36722,57,343869
186,0.000486,172.31.46.0-255,66,36788,57,343869
187,0.000491,74.125.24.0-255,2902,39690,57,343869
188,0.000495,172.31.46.0-255,66,39756,57,343869
189,0.000498,74.125.24.0-255,1484,41240,57,343869
190,0.000516,74.125.24.0-255,4320,45560,57,343869
191,0.000518,172.31.46.0-255,66,45626,57,343869
192,0.000567,74.125.24.0-255,6500,52126,57,343869
193,0.00057,172.31.46.0-255,66,52192,57,343869
194,0.000972,74.125.24.0-255,1484,53676,57,343869
195,0.000977,74.125.24.0-255,2902,56578,57,343869
196,0.00098,172.31.46.0-255,66,56644,57,343869
197,0.000985,74.125.24.0-255,2902,59546,57,343869
198,0.000987,172.31.46.0-255,66,59612,57,343869
199,0.001002,74.125.24.0-255,2902,62514,57,343869
200,0.001004,172.31.46.0-255,66,62580,57,343869
201,0.001038,172.31.46.0-255,66,62646,57,343869
202,0.001044,74.125.24.0-255,5738,68384,57,343869
203,0.001046,172.31.46.0-255,66,68450,57,343869
204,0.001074,74.125.24.0-255,6438,74888,57,343869
205,0.001077,172.31.46.0-255,66,74954,57,343869
206,0.001838,74.125.24.0-255,1484,76438,57,343869
207,0.001847,74.125.24.0-255,2902,79340,57,343869
208,0.001852,172.31.46.0-255,66,79406,57,343869
209,0.001856,74.125.24.0-255,1484,80890,57,343869
210,0.001873,74.125.24.0-255,4320,85210,57,343869
211,0.001875,172.31.46.0-255,66,85276,57,343869
212,0.001882,74.125.24.0-255,5738,91014,57,343869
213,0.001884,172.31.46.0-255,66,91080,57,343869
214,0.001896,74.125.24.0-255,2902,93982,57,343869
215,0.001898,172.31.46.0-255,66,94048,57,343869
216,0.001923,74.125.24.0-255,1484,95532,57,343869
217,0.001974,172.31.46.0-255,66,95598,57,343869
218,0.004005,74.125.24.0-255,5738,101336,57,343869
219,0.00401,172.31.46.0-255,66,101402,57,343869
220,0.006045,74.125.24.0-255,5738,107140,57,343869
221,0.006051,172.31.46.0-255,66,107206,57,343869
222,0.008065,74.125.24.0-255,5738,112944,57,343869
223,0.00807,172.31.46.0-255,66,113010,57,343869
224,0.010087,74.125.24.0-255,5738,118748,57,343869
225,0.010093,172.31.46.0-255,66,118814,57,343869
226,0.012185,74.125.24.0-255,5738,124552,57,343869
227,0.01219,172.31.46.0-255,66,124618,57,343869
228,0.014263,74.125.24.0-255,5738,130356,57,343869
