,TIME,SRC,PACKET_SIZE,CUMULATIVE_PACKET_SIZE,PAGE_NUMBER,TOTAL_PACKET_SIZE
0,0.0,31.13.82.0-255,101,101,47,167
1,1.3e-05,172.31.46.0-255,66,167,47,167
2,0.0,157.240.13.0-255,234,234,47,621
3,1.2e-05,172.31.46.0-255,66,300,47,621
4,0.008496,172.31.46.0-255,154,454,47,621
5,0.010757,157.240.13.0-255,101,555,47,621
6,0.049072,172.31.46.0-255,66,621,47,621
7,0.0,157.240.13.0-255,258,258,47,659
8,2.1e-05,172.31.46.0-255,66,324,47,659
9,0.008807,172.31.46.0-255,168,492,47,659
10,0.010499,157.240.13.0-255,101,593,47,659
11,0.048572,172.31.46.0-255,66,659,47,659
12,0.0,31.13.82.0-255,101,101,47,167
13,1.6e-05,172.31.46.0-255,66,167,47,167
14,0.0,157.240.13.0-255,229,229,47,616
15,1.9e-05,172.31.46.0-255,66,295,47,616
16,0.010153,172.31.46.0-255,154,449,47,616
17,0.012417,157.240.13.0-255,101,550,47,616
18,0.049667,172.31.46.0-255,66,616,47,616
19,0.0,157.240.13.0-255,234,234,47,688
20,1.4e-05,172.31.46.0-255,66,300,47,688
21,0.008642,172.31.46.0-255,221,521,47,688
22,0.010986,157.240.13.0-255,101,622,47,688
23,0.048164,172.31.46.0-255,66,688,47,688
24,0.0,157.240.13.0-255,254,254,47,641
25,1.8e-05,172.31.46.0-255,66,320,47,641
26,0.008693,172.31.46.0-255,154,474,47,641
27,0.010407,157.240.13.0-255,101,575,47,641
28,0.047098,172.31.46.0-255,66,641,47,641
29,0.0,157.240.13.0-255,231,231,47,618
30,2.9e-05,172.31.46.0-255,66,297,47,618
31,0.007219,172.31.46.0-255,154,451,47,618
32,0.00922,157.240.13.0-255,101,552,47,618
33,0.04911,172.31.46.0-255,66,618,47,618
34,0.0,157.240.13.0-255,232,232,47,619
35,1e-05,172.31.46.0-255,66,298,47,619
36,0.00965,172.31.46.0-255,154,452,47,619
37,0.011363,157.240.13.0-255,101,553,47,619
38,0.049509,172.31.46.0-255,66,619,47,619
39,0.0,157.240.7.0-255,232,232,47,619
40,1e-05,172.31.46.0-255,66,298,47,619
41,0.008193,172.31.46.0-255,154,452,47,619
42,0.010596,157.240.7.0-255,101,553,47,619
43,0.04757,172.31.46.0-255,66,619,47,619
44,0.0,31.13.82.0-255,101,101,47,167
45,2.3e-05,172.31.46.0-255,66,167,47,167
46,0.0,157.240.13.0-255,230,230,47,617
47,1.8e-05,172.31.46.0-255,66,296,47,617
48,0.008486,172.31.46.0-255,154,450,47,617
49,0.010467,157.240.13.0-255,101,551,47,617
50,0.048284,172.31.46.0-255,66,617,47,617
51,0.0,31.13.82.0-255,101,101,47,167
52,1.3e-05,172.31.46.0-255,66,167,47,167
53,0.0,157.240.13.0-255,230,230,47,551
54,1.9e-05,172.31.46.0-255,66,296,47,551
55,0.008906,172.31.46.0-255,154,450,47,551
56,0.010988,157.240.13.0-255,101,551,47,551
57,0.0,157.240.13.0-255,228,228,47,549
58,1.9e-05,172.31.46.0-255,66,294,47,549
59,0.010958,172.31.46.0-255,154,448,47,549
60,0.013247,157.240.13.0-255,101,549,47,549
61,0.0,172.31.46.0-255,105,105,47,815
62,0.00049,172.31.46.0-255,90,195,47,815
63,0.000511,172.31.46.0-255,66,261,47,815
64,0.03019,157.240.13.0-255,233,494,47,815
65,0.030217,172.31.46.0-255,66,560,47,815
