,TIME,SRC,PACKET_SIZE,CUMULATIVE_PACKET_SIZE,PAGE_NUMBER,TOTAL_PACKET_SIZE
0,0.0,172.31.33.0-255,105,105,39,459
1,0.000207,172.31.33.0-255,90,195,39,459
2,0.000216,172.31.33.0-255,66,261,39,459
3,0.002515,74.125.24.0-255,66,327,39,459
4,0.002544,74.125.24.0-255,66,393,39,459
5,0.002567,172.31.33.0-255,66,459,39,459
6,0.0,172.31.33.0-255,105,105,39,276
7,0.001757,157.240.7.0-255,105,210,39,276
8,0.001765,172.31.33.0-255,66,276,39,276
9,0.0,172.31.33.0-255,105,105,39,564
10,0.00435,172.31.33.0-255,105,210,39,564
11,0.004546,172.31.33.0-255,90,300,39,564
12,0.004556,172.31.33.0-255,66,366,39,564
13,0.006876,172.217.194.0-255,66,432,39,564
14,0.006895,172.217.194.0-255,66,498,39,564
15,0.006909,172.31.33.0-255,66,564,39,564
16,0.0,172.31.33.0-255,105,105,39,459
17,0.000236,172.31.33.0-255,90,195,39,459
18,0.000245,172.31.33.0-255,66,261,39,459
19,0.002869,172.217.194.0-255,66,327,39,459
20,0.002893,172.217.194.0-255,66,393,39,459
21,0.00291,172.31.33.0-255,66,459,39,459
22,0.0,74.125.130.0-255,143,143,39,152347
23,2e-05,172.31.33.0-255,66,209,39,152347
24,2.7e-05,74.125.130.0-255,1484,1693,39,152347
25,3.1e-05,172.31.33.0-255,66,1759,39,152347
26,3.7e-05,74.125.130.0-255,2902,4661,39,152347
27,4e-05,172.31.33.0-255,66,4727,39,152347
28,4.5e-05,74.125.130.0-255,4320,9047,39,152347
29,4.8e-05,172.31.33.0-255,66,9113,39,152347
30,7.1e-05,74.125.130.0-255,4320,13433,39,152347
31,7.3e-05,172.31.33.0-255,66,13499,39,152347
32,9.6e-05,74.125.130.0-255,4894,18393,39,152347
33,9.9e-05,172.31.33.0-255,66,18459,39,152347
34,0.000103,74.125.130.0-255,4320,22779,39,152347
35,0.000105,172.31.33.0-255,66,22845,39,152347
36,0.000142,74.125.130.0-255,4320,27165,39,152347
37,0.000145,172.31.33.0-255,66,27231,39,152347
38,0.000159,74.125.130.0-255,3961,31192,39,152347
39,0.000161,172.31.33.0-255,66,31258,39,152347
40,0.000326,74.125.130.0-255,1484,32742,39,152347
41,0.00033,172.31.33.0-255,66,32808,39,152347
42,0.000334,74.125.130.0-255,1484,34292,39,152347
43,0.000335,172.31.33.0-255,66,34358,39,152347
44,0.000372,74.125.130.0-255,2902,37260,39,152347
45,0.000374,172.31.33.0-255,66,37326,39,152347
