,TIME,SRC,PACKET_SIZE,CUMULATIVE_PACKET_SIZE,PAGE_NUMBER,TOTAL_PACKET_SIZE
0,0.0,157.240.13.0-255,66,66,70,132
1,0.014151,104.244.42.0-255,66,132,70,132
2,0.0,104.244.42.0-255,66,66,70,66
3,0.0,157.240.7.0-255,66,66,70,132
4,0.020408,104.244.42.0-255,66,132,70,132
5,0.0,104.244.42.0-255,66,66,70,198
6,0.015732,31.13.82.0-255,66,132,70,198
7,0.018469,31.13.82.0-255,66,198,70,198
8,0.0,104.244.42.0-255,66,66,70,66
9,0.0,157.240.7.0-255,66,66,70,132
10,0.010629,104.244.42.0-255,66,132,70,132
11,0.0,104.244.42.0-255,66,66,70,198
12,0.006644,31.13.82.0-255,66,132,70,198
13,0.010615,31.13.82.0-255,66,198,70,198
14,0.0,104.244.42.0-255,66,66,70,198
15,0.009782,31.13.82.0-255,66,132,70,198
16,0.013436,31.13.82.0-255,66,198,70,198
17,0.0,104.244.42.0-255,66,66,70,66
18,0.0,104.244.42.0-255,66,66,70,198
19,0.016177,31.13.82.0-255,66,132,70,198
20,0.02163,31.13.82.0-255,66,198,70,198
21,0.0,157.240.7.0-255,66,66,70,132
22,0.010764,104.244.42.0-255,66,132,70,132
23,0.0,104.244.42.0-255,66,66,70,66
24,0.0,104.244.42.0-255,66,66,70,198
25,0.006664,31.13.82.0-255,66,132,70,198
26,0.010913,31.13.82.0-255,66,198,70,198
27,0.0,104.244.42.0-255,66,66,70,66
28,0.0,104.244.42.0-255,66,66,70,198
29,0.005058,31.13.82.0-255,66,132,70,198
30,0.010498,31.13.82.0-255,66,198,70,198
31,0.0,157.240.7.0-255,66,66,70,132
32,0.010642,104.244.42.0-255,66,132,70,132
33,0.0,104.244.42.0-255,66,66,70,66
34,0.0,104.244.42.0-255,66,66,70,198
35,0.02204,31.13.82.0-255,66,132,70,198
36,0.025488,31.13.82.0-255,66,198,70,198
37,0.0,104.244.42.0-255,66,66,70,66
38,0.0,104.244.42.0-255,66,66,70,66
39,0.0,104.244.42.0-255,66,66,70,66
40,0.0,104.244.42.0-255,66,66,70,66
41,0.0,31.13.82.0-255,66,66,70,227
42,0.035178,157.240.13.0-255,95,161,70,227
43,0.035193,172.31.40.0-255,66,227,70,227
44,0.0,157.240.7.0-255,66,66,70,132
45,0.017823,104.244.42.0-255,66,132,70,132
46,0.0,104.244.42.0-255,66,66,70,198
47,0.017786,31.13.82.0-255,66,132,70,198
48,0.022144,31.13.82.0-255,66,198,70,198
49,0.0,157.240.7.0-255,66,66,70,132
50,0.012036,104.244.42.0-255,66,132,70,132
51,0.0,104.244.42.0-255,66,66,70,198
52,0.008583,31.13.82.0-255,66,132,70,198
53,0.013885,31.13.82.0-255,66,198,70,198
54,0.0,104.244.42.0-255,66,66,70,198
55,0.013752,31.13.82.0-255,66,132,70,198
56,0.020619,31.13.82.0-255,66,198,70,198
57,0.0,104.244.42.0-255,66,66,70,66
58,0.0,104.244.42.0-255,66,66,70,66
59,0.0,104.244.42.0-255,66,66,70,66
60,0.0,157.240.13.0-255,66,66,70,132
61,0.017729,104.244.42.0-255,66,132,70,132
62,0.0,104.244.42.0-255,66,66,70,198
63,0.015527,31.13.82.0-255,66,132,70,198
64,0.019529,31.13.82.0-255,66,198,70,198
65,0.0,157.240.13.0-255,66,66,70,132
66,0.012732,104.244.42.0-255,66,132,70,132
67,0.0,157.240.7.0-255,66,66,70,132
68,0.013098,104.244.42.0-255,66,132,70,132
69,0.0,104.244.42.0-255,66,66,70,66
70,0.0,104.244.42.0-255,66,66,70,198
71,0.006414,31.13.82.0-255,66,132,70,198
72,0.006744,31.13.82.0-255,66,198,70,198
73,0.0,104.244.42.0-255,66,66,70,198
74,0.016715,31.13.82.0-255,66,132,70,198
75,0.02011,31.13.82.0-255,66,198,70,198
76,0.0,104.244.42.0-255,66,66,70,198
77,0.009744,31.13.82.0-255,66,132,70,198
78,0.014097,31.13.82.0-255,66,198,70,198
79,0.0,104.244.42.0-255,66,66,70,198
80,0.009394,31.13.82.0-255,66,132,70,198
81,0.013567,31.13.82.0-255,66,198,70,198
82,0.0,104.244.42.0-255,66,66,70,66
83,0.0,104.244.42.0-255,66,66,70,198
84,0.00629,31.13.82.0-255,66,132,70,198
85,0.009411,31.13.82.0-255,66,198,70,198
86,0.0,157.240.7.0-255,66,66,70,132
87,0.01161,104.244.42.0-255,66,132,70,132
88,0.0,157.240.7.0-255,66,66,70,132
89,0.014013,104.244.42.0-255,66,132,70,132
90,0.0,104.244.42.0-255,66,66,70,198
91,0.018214,31.13.82.0-255,66,132,70,198
