,TIME,SRC,PACKET_SIZE,CUMULATIVE_PACKET_SIZE,PAGE_NUMBER,TOTAL_PACKET_SIZE
0,0.0,31.13.82.0-255,101,101,57,167
1,2.1e-05,172.31.46.0-255,66,167,57,167
2,0.0,157.240.13.0-255,232,232,57,615
3,2e-05,172.31.46.0-255,66,298,57,615
4,0.009672,172.31.46.0-255,150,448,57,615
5,0.012017,157.240.13.0-255,101,549,57,615
6,0.049455,172.31.46.0-255,66,615,57,615
7,0.0,157.240.13.0-255,253,253,57,570
8,1.9e-05,172.31.46.0-255,66,319,57,570
9,0.009467,172.31.46.0-255,150,469,57,570
10,0.011157,157.240.13.0-255,101,570,57,570
11,0.0,31.13.82.0-255,101,101,57,167
12,1.4e-05,172.31.46.0-255,66,167,57,167
13,0.0,157.240.13.0-255,229,229,57,612
14,1.1e-05,172.31.46.0-255,66,295,57,612
15,0.006537,172.31.46.0-255,150,445,57,612
16,0.008799,157.240.13.0-255,101,546,57,612
17,0.048473,172.31.46.0-255,66,612,57,612
18,0.0,157.240.13.0-255,232,232,57,615
19,1.9e-05,172.31.46.0-255,66,298,57,615
20,0.009722,172.31.46.0-255,150,448,57,615
21,0.012027,157.240.13.0-255,101,549,57,615
22,0.048495,172.31.46.0-255,66,615,57,615
23,0.0,157.240.13.0-255,253,253,57,709
24,2.2e-05,172.31.46.0-255,66,319,57,709
25,0.008977,172.31.46.0-255,223,542,57,709
26,0.010707,157.240.13.0-255,101,643,57,709
27,0.047366,172.31.46.0-255,66,709,57,709
28,0.0,157.240.13.0-255,232,232,57,549
29,1.9e-05,172.31.46.0-255,66,298,57,549
30,0.009737,172.31.46.0-255,150,448,57,549
31,0.012302,157.240.13.0-255,101,549,57,549
32,0.0,157.240.13.0-255,233,233,57,550
33,2.8e-05,172.31.46.0-255,66,299,57,550
34,0.010428,172.31.46.0-255,150,449,57,550
35,0.01217,157.240.13.0-255,101,550,57,550
36,0.0,157.240.7.0-255,232,232,57,549
37,1.9e-05,172.31.46.0-255,66,298,57,549
38,0.008126,172.31.46.0-255,150,448,57,549
39,0.010523,157.240.7.0-255,101,549,57,549
40,0.0,31.13.82.0-255,101,101,57,167
41,2.3e-05,172.31.46.0-255,66,167,57,167
42,0.0,157.240.13.0-255,228,228,57,611
43,1e-05,172.31.46.0-255,66,294,57,611
44,0.005532,172.31.46.0-255,150,444,57,611
45,0.007466,157.240.13.0-255,101,545,57,611
46,0.04732,172.31.46.0-255,66,611,57,611
47,0.0,31.13.82.0-255,101,101,57,167
