,TIME,SRC,PACKET_SIZE,CUMULATIVE_PACKET_SIZE,PAGE_NUMBER,TOTAL_PACKET_SIZE
0,0.0,172.31.47.0-255,74,74,93,3067
1,0.001726,157.240.13.0-255,74,148,93,3067
2,0.001744,172.31.47.0-255,66,214,93,3067
3,0.003375,172.31.47.0-255,606,820,93,3067
4,0.00509,157.240.13.0-255,66,886,93,3067
5,0.005391,157.240.13.0-255,278,1164,93,3067
6,0.005399,172.31.47.0-255,66,1230,93,3067
7,0.011246,172.31.47.0-255,130,1360,93,3067
8,0.012556,172.31.47.0-255,236,1596,93,3067
9,0.012582,172.31.47.0-255,542,2138,93,3067
10,0.013083,157.240.13.0-255,230,2368,93,3067
11,0.013146,157.240.13.0-255,140,2508,93,3067
12,0.013202,172.31.47.0-255,66,2574,93,3067
13,0.01323,172.31.47.0-255,97,2671,93,3067
14,0.014287,157.240.13.0-255,66,2737,93,3067
15,0.014312,157.240.13.0-255,97,2834,93,3067
16,0.014679,157.240.13.0-255,101,2935,93,3067
17,0.015269,172.31.47.0-255,66,3001,93,3067
18,0.055672,157.240.13.0-255,66,3067,93,3067
19,0.0,31.13.82.0-255,74,74,93,746
20,1.9e-05,172.31.47.0-255,66,140,93,746
21,0.001628,172.31.47.0-255,606,746,93,746
22,0.0,172.217.194.0-255,66,66,93,3130
23,0.025794,172.31.47.0-255,74,140,93,3130
24,0.027814,157.240.13.0-255,74,214,93,3130
25,0.027832,172.31.47.0-255,66,280,93,3130
26,0.029203,172.31.47.0-255,606,886,93,3130
27,0.031206,157.240.13.0-255,66,952,93,3130
28,0.031478,157.240.13.0-255,278,1230,93,3130
29,0.031485,172.31.47.0-255,66,1296,93,3130
30,0.032024,172.31.47.0-255,130,1426,93,3130
31,0.033141,172.31.47.0-255,236,1662,93,3130
32,0.033165,172.31.47.0-255,539,2201,93,3130
33,0.034111,157.240.13.0-255,230,2431,93,3130
34,0.034181,157.240.13.0-255,140,2571,93,3130
35,0.034205,172.31.47.0-255,66,2637,93,3130
36,0.034232,172.31.47.0-255,97,2734,93,3130
37,0.035158,157.240.13.0-255,66,2800,93,3130
38,0.035199,157.240.13.0-255,97,2897,93,3130
39,0.035474,157.240.13.0-255,101,2998,93,3130
40,0.037407,172.31.47.0-255,66,3064,93,3130
41,0.077917,157.240.13.0-255,66,3130,93,3130
42,0.0,74.125.24.0-255,66,66,93,3135
43,0.025823,172.31.47.0-255,74,140,93,3135
44,0.027878,157.240.13.0-255,74,214,93,3135
45,0.027899,172.31.47.0-255,66,280,93,3135
46,0.030249,172.31.47.0-255,606,886,93,3135
47,0.03227,157.240.13.0-255,66,952,93,3135
48,0.032698,157.240.13.0-255,278,1230,93,3135
49,0.032719,172.31.47.0-255,66,1296,93,3135
50,0.033253,172.31.47.0-255,130,1426,93,3135
51,0.034825,172.31.47.0-255,236,1662,93,3135
52,0.034851,172.31.47.0-255,544,2206,93,3135
53,0.035414,157.240.13.0-255,230,2436,93,3135
54,0.03548,157.240.13.0-255,140,2576,93,3135
55,0.035749,172.31.47.0-255,66,2642,93,3135
56,0.03582,172.31.47.0-255,97,2739,93,3135
57,0.036852,157.240.13.0-255,66,2805,93,3135
58,0.036905,157.240.13.0-255,97,2902,93,3135
59,0.037284,157.240.13.0-255,101,3003,93,3135
60,0.03827,172.31.47.0-255,66,3069,93,3135
61,0.078326,157.240.13.0-255,66,3135,93,3135
