,TIME,SRC,PACKET_SIZE,CUMULATIVE_PACKET_SIZE,PAGE_NUMBER,TOTAL_PACKET_SIZE
0,0.0,172.31.33.0-255,227,227,29,394
1,0.080268,31.13.82.0-255,101,328,29,394
2,0.080312,172.31.33.0-255,66,394,29,394
3,0.0,157.240.7.0-255,197,197,29,594
4,1.5e-05,172.31.33.0-255,66,263,29,594
5,0.012832,172.31.33.0-255,164,427,29,594
6,0.014945,157.240.7.0-255,101,528,29,594
7,0.053216,172.31.33.0-255,66,594,29,594
8,0.0,31.13.82.0-255,101,101,29,167
9,4.1e-05,172.31.33.0-255,66,167,29,167
10,0.0,172.31.33.0-255,226,226,29,393
11,0.077955,31.13.82.0-255,101,327,29,393
12,0.077979,172.31.33.0-255,66,393,29,393
13,0.0,172.31.33.0-255,226,226,29,393
14,0.067062,31.13.82.0-255,101,327,29,393
15,0.067089,172.31.33.0-255,66,393,29,393
16,0.0,31.13.82.0-255,101,101,29,167
17,2.5e-05,172.31.33.0-255,66,167,29,167
18,0.0,172.31.33.0-255,226,226,29,393
19,0.068504,31.13.82.0-255,101,327,29,393
20,0.068529,172.31.33.0-255,66,393,29,393
21,0.0,172.31.33.0-255,226,226,29,393
22,0.002059,157.240.7.0-255,101,327,29,393
23,0.002073,172.31.33.0-255,66,393,29,393
24,0.0,172.31.33.0-255,226,226,29,393
25,0.002056,157.240.7.0-255,101,327,29,393
26,0.002085,172.31.33.0-255,66,393,29,393
27,0.0,31.13.82.0-255,101,101,29,167
28,2.5e-05,172.31.33.0-255,66,167,29,167
29,0.0,172.31.33.0-255,298,298,29,465
30,0.002058,157.240.7.0-255,101,399,29,465
31,0.002075,172.31.33.0-255,66,465,29,465
32,0.0,157.240.7.0-255,101,101,29,3759
33,2.3e-05,172.31.33.0-255,66,167,29,3759
34,0.001114,172.217.194.0-255,278,445,29,3759
35,0.001123,172.31.33.0-255,66,511,29,3759
36,0.001821,172.31.33.0-255,130,641,29,3759
37,0.00387,172.31.33.0-255,236,877,29,3759
38,0.003906,172.31.33.0-255,912,1789,29,3759
39,0.004538,172.31.33.0-255,97,1886,29,3759
40,0.005375,172.217.194.0-255,630,2516,29,3759
