,TIME,SRC,PACKET_SIZE,CUMULATIVE_PACKET_SIZE,PAGE_NUMBER,TOTAL_PACKET_SIZE
0,0.0,157.240.13.0-255,66,66,18,66
1,0.0,31.13.82.0-255,101,101,18,167
2,2e-05,172.31.36.0-255,66,167,18,167
3,0.0,31.13.82.0-255,101,101,18,167
4,1.6e-05,172.31.36.0-255,66,167,18,167
5,0.0,157.240.13.0-255,231,231,18,618
6,1.2e-05,172.31.36.0-255,66,297,18,618
7,0.00831,172.31.36.0-255,154,451,18,618
8,0.009961,157.240.13.0-255,101,552,18,618
9,0.049086,172.31.36.0-255,66,618,18,618
10,0.0,31.13.82.0-255,101,101,18,167
11,2.4e-05,172.31.36.0-255,66,167,18,167
12,0.0,31.13.82.0-255,101,101,18,167
13,2.2e-05,172.31.36.0-255,66,167,18,167
14,0.0,31.13.82.0-255,74,74,18,739
15,3.7e-05,172.31.36.0-255,66,140,18,739
16,0.001613,172.31.36.0-255,599,739,18,739
17,0.0,157.240.13.0-255,66,66,18,66
18,0.0,31.13.82.0-255,101,101,18,167
19,1.9e-05,172.31.36.0-255,66,167,18,167
20,0.0,172.31.36.0-255,66,66,18,132
21,0.0042,157.240.13.0-255,66,132,18,132
22,0.0,31.13.82.0-255,101,101,18,167
23,2.2e-05,172.31.36.0-255,66,167,18,167
24,0.0,157.240.13.0-255,66,66,18,66
25,0.0,31.13.82.0-255,74,74,18,739
26,2.6e-05,172.31.36.0-255,66,140,18,739
27,0.00177,172.31.36.0-255,599,739,18,739
28,0.0,157.240.13.0-255,258,258,18,645
29,2.7e-05,172.31.36.0-255,66,324,18,645
30,0.006896,172.31.36.0-255,154,478,18,645
31,0.00896,157.240.13.0-255,101,579,18,645
32,0.046341,172.31.36.0-255,66,645,18,645
33,0.0,31.13.82.0-255,101,101,18,167
34,2e-05,172.31.36.0-255,66,167,18,167
35,0.0,31.13.82.0-255,101,101,18,167
36,2.5e-05,172.31.36.0-255,66,167,18,167
37,0.0,157.240.13.0-255,258,258,18,645
38,3.6e-05,172.31.36.0-255,66,324,18,645
39,0.007958,172.31.36.0-255,154,478,18,645
40,0.009974,157.240.13.0-255,101,579,18,645
41,0.046876,172.31.36.0-255,66,645,18,645
42,0.0,157.240.13.0-255,231,231,18,618
43,1.1e-05,172.31.36.0-255,66,297,18,618
44,0.007826,172.31.36.0-255,154,451,18,618
45,0.009642,157.240.13.0-255,101,552,18,618
46,0.04934,172.31.36.0-255,66,618,18,618
47,0.0,31.13.82.0-255,101,101,18,167
48,1.4e-05,172.31.36.0-255,66,167,18,167
49,0.0,157.240.13.0-255,232,232,18,619
50,2.3e-05,172.31.36.0-255,66,298,18,619
51,0.008716,172.31.36.0-255,154,452,18,619
52,0.0104,157.240.13.0-255,101,553,18,619
53,0.050194,172.31.36.0-255,66,619,18,619
54,0.0,157.240.13.0-255,259,259,18,646
55,1.4e-05,172.31.36.0-255,66,325,18,646
56,0.008126,172.31.36.0-255,154,479,18,646
57,0.010155,157.240.13.0-255,101,580,18,646
58,0.049905,172.31.36.0-255,66,646,18,646
59,0.0,157.240.13.0-255,66,66,18,66
60,0.0,157.240.13.0-255,226,226,18,613
61,1.6e-05,172.31.36.0-255,66,292,18,613
62,0.007424,172.31.36.0-255,154,446,18,613
63,0.009394,157.240.13.0-255,101,547,18,613
64,0.046462,172.31.36.0-255,66,613,18,613
65,0.0,31.13.82.0-255,101,101,18,167
66,2.2e-05,172.31.36.0-255,66,167,18,167
67,0.0,157.240.13.0-255,230,230,18,617
68,1.4e-05,172.31.36.0-255,66,296,18,617
69,0.008623,172.31.36.0-255,154,450,18,617
70,0.010574,157.240.13.0-255,101,551,18,617
71,0.050039,172.31.36.0-255,66,617,18,617
72,0.0,31.13.82.0-255,101,101,18,167
73,1.4e-05,172.31.36.0-255,66,167,18,167
74,0.0,157.240.13.0-255,232,232,18,619
75,2.4e-05,172.31.36.0-255,66,298,18,619
76,0.007123,172.31.36.0-255,154,452,18,619
77,0.009217,157.240.13.0-255,101,553,18,619
78,0.04674,172.31.36.0-255,66,619,18,619
79,0.0,172.31.36.0-255,66,66,18,66
80,0.0,31.13.82.0-255,101,101,18,167
81,1.8e-05,172.31.36.0-255,66,167,18,167
82,0.0,157.240.13.0-255,234,234,18,621
83,1.7e-05,172.31.36.0-255,66,300,18,621
